customer_id,customer_name,age_group,customer_type,loyalty_tier,home_estate,distance_to_store_km
C02172,Wambui Mwangi,46-55,Premium,Silver,Green Valley,6.0
C02173,Otieno Juma,18-25,New,Silver,Ndenderu,5.0
C02174,Juma Abdullah,56+,New,Gold,Kihara,5.6
C02175,Mutiso Okoth,36-45,New,Silver,Githurai Kimbo,7.0
C02176,Hassan Kipchoge,36-45,Regular,Silver,Ndenderu,7.1
C02177,Mumbi Were,26-35,Occasional,Silver,Mwiki,7.0
C02178,Ochieng Njeri,18-25,Premium,Gold,Ruiru Town Center,1.6
C02179,Juma Wanjala,46-55,New,Silver,Githurai Kimbo,2.4
C02180,Kariuki Akinyi,18-25,Occasional,Gold,Mwiki,4.3
C02181,Achieng Njoroge,36-45,Regular,Silver,Green Valley,3.2
C02182,Kiplagat Nyambura,36-45,Occasional,Silver,Githurai Kimbo,1.5
C02183,Njeri Mumbi,56+,New,Gold,Kahawa Wendani,2.7
C02184,Mutiso Abdullah,46-55,Regular,Platinum,Ruiru Town Center,7.8
C02185,Wanjala Kamau,26-35,Regular,Silver,Kihara,3.1
C02186,Mumbi Mumbi,46-55,Occasional,Bronze,Kimbo,3.6
C02187,Kamau Okoth,36-45,New,Bronze,Kahawa Wendani,0.5
C02188,Wairimu Wairimu,46-55,Occasional,Bronze,Githurai 45,5.9
C02189,Kiplagat Chebet,36-45,Occasional,Bronze,Ruiru CBD,3.6
C02190,Mutiso Wambui,36-45,Regular,Silver,Kahawa Sukari,1.3
C02191,Mutiso Njeri,56+,Occasional,Bronze,Mwiki,7.8
C02192,Mwangi Maina,46-55,Regular,Bronze,Kihara,6.3
C02193,Hassan Simiyu,56+,Regular,Gold,Ruiru Town Center,5.9
C02194,Njoroge Mutiso,56+,New,Gold,Ruiru CBD,7.7
C02195,Juma Wambui,18-25,Occasional,Platinum,Green Valley,3.6
C02196,Mutiso Wanjala,36-45,Occasional,Bronze,Mwiki,5.9
C02197,Wanjiku Njeri,18-25,Occasional,Bronze,Githurai 45,2.0
C02198,Njeri Chebet,46-55,New,Bronze,Githurai 45,5.7
C02199,Kamau Njoroge,36-45,Occasional,Bronze,Ndenderu,0.6
C02200,Omondi Kipchoge,46-55,Occasional,Silver,Kihara,1.4
C02201,Wanjiku Mwangi,46-55,Regular,Bronze,Ndenderu,3.7
C02202,Achieng Kariuki,18-25,Occasional,Bronze,Kihara,0.6
C02203,Kamau Maina,56+,Regular,Platinum,Ruiru Town Center,4.0
C02204,Kariuki Juma,56+,Regular,Bronze,Ruiru Town Center,4.4
C02205,Ochieng Abdullah,56+,Regular,Bronze,Kahawa Wendani,5.2
C02206,Wanjiku Wairimu,56+,New,Gold,Githurai Kimbo,1.3
C02207,Njeri Were,56+,Regular,Silver,Kahawa Wendani,1.9
C02208,Ochieng Maina,36-45,New,Bronze,Mwiki,5.1
C02209,Mutiso Chebet,56+,Regular,Gold,Kihara,5.4
C02210,Wanjiku Juma,46-55,Occasional,Bronze,Kahawa Wendani,0.7
C02211,Wambui Wambui,56+,New,Silver,Ruiru CBD,4.6
C02212,Wanjala Okoth,46-55,Premium,Silver,Ruiru Sports Club,6.4
C02213,Akinyi Akinyi,56+,Regular,Gold,Githurai 44,1.0
C02214,Muthoni Wanjiku,46-55,Regular,Gold,Ruiru CBD,3.6
C02215,Akinyi Ochieng,36-45,New,Bronze,Mwiki,2.9
C02216,Were Njeri,36-45,Occasional,Bronze,Ruiru Sports Club,7.4
C02217,Njeri Juma,26-35,Occasional,Platinum,Ruiru Town Center,1.9
C02218,Chebet Okoth,26-35,Regular,Bronze,Green Valley,2.9
C02219,Omondi Kipchoge,56+,New,Bronze,Githurai Kimbo,7.2
C02220,Ochieng Achieng,56+,Occasional,Bronze,Githurai 44,3.0
C02221,Otieno Akinyi,26-35,Occasional,Silver,Githurai 45,4.5
C02222,Okoth Abdullah,56+,Regular,Silver,Kihara,0.7
C02223,Kiplagat Muthoni,56+,Occasional,Silver,Ruiru CBD,7.9
C02224,Mutiso Kinyua,46-55,Occasional,Bronze,Green Valley,6.7
C02225,Achieng Wanjala,18-25,Occasional,Silver,Ruiru CBD,5.3
C02226,Chebet Kipchoge,26-35,Regular,Bronze,Ruiru Town Center,1.0
C02227,Okoth Mumbi,46-55,Occasional,Silver,Ndenderu,1.1
C02228,Omondi Were,36-45,Regular,Gold,Githurai 44,4.6
C02229,Simiyu Simiyu,18-25,Regular,Silver,Kimbo,2.6
C02230,Mutiso Maina,36-45,Occasional,Silver,Kahawa Wendani,5.2
C02231,Muthoni Mutiso,36-45,New,Silver,Githurai Kimbo,5.0
C02232,Maina Mutiso,56+,Occasional,Silver,Ruiru Sports Club,6.8
C02233,Mutiso Kiplagat,36-45,Occasional,Silver,Ruiru Town Center,2.6
C02234,Akinyi Juma,18-25,Occasional,Platinum,Ruiru Town Center,4.8
C02235,Ochieng Kinyua,56+,Regular,Bronze,Githurai Kimbo,6.3
C02236,Mwangi Hassan,26-35,Regular,Bronze,Githurai 45,4.2
C02237,Kariuki Kamau,36-45,Occasional,Silver,Ndenderu,6.7
C02238,Okoth Otieno,26-35,Regular,Bronze,Ruiru CBD,1.5
C02239,Kariuki Kariuki,26-35,Occasional,Gold,Ndenderu,6.0
C02240,Mwangi Omondi,18-25,Regular,Gold,Kahawa Wendani,7.6
C02241,Hassan Wambui,46-55,Regular,Silver,Ruiru Sports Club,3.0
C02242,Njoroge Kiplagat,46-55,Regular,Gold,Kahawa Wendani,3.2
C02243,Kamau Adhiambo,36-45,Regular,Bronze,Mwiki,1.1
C02244,Kariuki Kamau,26-35,Regular,Gold,Kahawa Wendani,5.3
C02245,Juma Abdullah,56+,Regular,Silver,Kahawa Wendani,4.6
C02246,Muthoni Njeri,56+,Occasional,Bronze,Githurai Kimbo,0.8
C02247,Juma Kipchoge,36-45,Occasional,Bronze,Mwiki,6.1
C02248,Njoroge Wairimu,26-35,Occasional,Bronze,Kahawa Sukari,6.7
C02249,Kinyua Nyambura,26-35,New,Bronze,Kimbo,7.3
C02250,Juma Wairimu,56+,New,Bronze,Ndenderu,4.6
C02251,Wairimu Achieng,36-45,New,Bronze,Ndenderu,3.9
C02252,Kiplagat Kiplagat,36-45,Occasional,Bronze,Githurai 45,7.1
C02253,Okoth Akinyi,26-35,Occasional,Bronze,Ruiru Sports Club,3.5
C02254,Njeri Mwangi,36-45,Regular,Bronze,Kihara,5.4
C02255,Omondi Achieng,46-55,Regular,Bronze,Githurai 45,5.1
C02256,Chebet Kinyua,46-55,Regular,Gold,Kihara,3.3
C02257,Njeri Okoth,18-25,Regular,Bronze,Ndenderu,1.2
C02258,Simiyu Were,36-45,New,Bronze,Githurai 45,0.7
C02259,Kipchoge Wairimu,46-55,New,Bronze,Githurai 44,3.7
C02260,Muthoni Kipchoge,26-35,Regular,Gold,Kahawa Wendani,4.1
C02261,Muthoni Abdullah,36-45,Occasional,Gold,Ndenderu,6.7
C02262,Mutiso Mumbi,36-45,New,Silver,Kahawa Wendani,3.6
C02263,Mutiso Hassan,18-25,Occasional,Silver,Mwiki,2.6
C02264,Kiplagat Abdullah,26-35,Regular,Bronze,Kimbo,4.0
C02265,Wairimu Chebet,56+,Occasional,Gold,Green Valley,2.3
C02266,Adhiambo Hassan,26-35,Occasional,Gold,Githurai 44,1.2
C02267,Wanjiku Wairimu,46-55,Occasional,Bronze,Ruiru CBD,1.3
C02268,Maina Simiyu,36-45,New,Bronze,Githurai 45,2.9
C02269,Muthoni Omondi,36-45,New,Bronze,Githurai Kimbo,0.6
C02270,Wambui Achieng,26-35,Regular,Gold,Ruiru Sports Club,2.2
C02271,Okoth Omondi,46-55,Occasional,Bronze,Githurai 45,6.4
C02272,Kariuki Kamau,18-25,New,Silver,Kimbo,2.3
C02273,Chebet Chebet,56+,New,Bronze,Ndenderu,1.3
C02274,Were Omondi,18-25,Regular,Gold,Ndenderu,7.6
C02275,Akinyi Kiplagat,56+,Occasional,Bronze,Kimbo,5.2
C02276,Abdullah Kariuki,26-35,New,Silver,Kihara,1.0
C02277,Wanjala Hassan,18-25,Occasional,Bronze,Kahawa Wendani,1.0
C02278,Otieno Njoroge,18-25,Regular,Bronze,Green Valley,5.1
C02279,Kariuki Were,18-25,Regular,Gold,Ndenderu,4.6
C02280,Wairimu Muthoni,36-45,Occasional,Gold,Githurai Kimbo,1.0
C02281,Adhiambo Mwangi,18-25,Regular,Bronze,Kahawa Sukari,2.2
C02282,Njeri Wambui,56+,Occasional,Bronze,Githurai 45,7.5
C02283,Kariuki Kamau,26-35,Regular,Silver,Githurai 45,4.8
C02284,Mwangi Njeri,18-25,New,Bronze,Kahawa Sukari,3.8
C02285,Wairimu Wanjiku,46-55,Regular,Platinum,Green Valley,2.4
C02286,Simiyu Hassan,36-45,Regular,Bronze,Kahawa Sukari,1.5
C02287,Kipchoge Adhiambo,18-25,Regular,Bronze,Githurai 45,3.5
C02288,Kinyua Kariuki,18-25,New,Silver,Githurai 44,7.4
C02289,Abdullah Mwangi,26-35,Occasional,Gold,Ruiru CBD,0.9
C02290,Abdullah Hassan,46-55,Premium,Gold,Ruiru Town Center,7.9
C02291,Simiyu Abdullah,36-45,New,Gold,Ruiru CBD,2.1
C02292,Kamau Otieno,46-55,Regular,Platinum,Ruiru Town Center,3.6
C02293,Were Mumbi,56+,Regular,Platinum,Ruiru Sports Club,0.8
C02294,Were Omondi,56+,Occasional,Silver,Githurai 45,4.9
C02295,Omondi Wairimu,46-55,Occasional,Silver,Kahawa Sukari,4.1
C02296,Abdullah Okoth,26-35,Occasional,Bronze,Kahawa Wendani,5.5
C02297,Mwangi Njeri,18-25,New,Bronze,Kahawa Sukari,4.6
C02298,Simiyu Were,46-55,New,Gold,Ruiru CBD,3.5
C02299,Chebet Kinyua,56+,Regular,Bronze,Green Valley,6.0
C02300,Akinyi Were,56+,Regular,Silver,Githurai 44,0.7
C02301,Akinyi Kamau,56+,Occasional,Bronze,Kahawa Wendani,4.6
C02302,Okoth Wanjala,36-45,New,Silver,Kahawa Wendani,1.4
C02303,Kiplagat Akinyi,56+,Occasional,Gold,Ruiru CBD,3.8
C02304,Muthoni Mwangi,36-45,Premium,Bronze,Ruiru Sports Club,6.4
C02305,Otieno Kipchoge,56+,Premium,Platinum,Ruiru Town Center,1.6
C02306,Akinyi Hassan,56+,Regular,Bronze,Kahawa Sukari,7.5
C02307,Wairimu Maina,26-35,Occasional,Silver,Ruiru CBD,7.2
C02308,Hassan Akinyi,56+,New,Bronze,Kimbo,3.6
C02309,Otieno Maina,56+,Occasional,Bronze,Kihara,0.5
C02310,Okoth Juma,36-45,Occasional,Silver,Kahawa Sukari,6.4
C02311,Chebet Muthoni,46-55,Regular,Silver,Kahawa Sukari,7.1
C02312,Chebet Otieno,56+,Regular,Platinum,Ruiru Town Center,1.8
C02313,Otieno Simiyu,36-45,Regular,Bronze,Githurai Kimbo,7.4
C02314,Mumbi Juma,36-45,New,Bronze,Githurai Kimbo,7.4
C02315,Kinyua Njeri,36-45,Occasional,Bronze,Githurai 45,4.0
C02316,Kipchoge Kariuki,46-55,Occasional,Bronze,Githurai 45,6.5
C02317,Chebet Ochieng,36-45,New,Bronze,Githurai 44,3.8
C02318,Wanjiku Kamau,36-45,New,Bronze,Kihara,4.7
C02319,Kamau Adhiambo,18-25,New,Gold,Githurai 45,2.9
C02320,Kipchoge Maina,18-25,Occasional,Bronze,Githurai 45,1.7
C02321,Abdullah Omondi,26-35,New,Bronze,Ruiru CBD,6.1
C02322,Ochieng Wanjala,46-55,Premium,Silver,Ruiru Town Center,0.5
C02323,Mutiso Juma,26-35,Regular,Gold,Ruiru Town Center,4.8
C02324,Wambui Mwangi,56+,Occasional,Silver,Ruiru Sports Club,7.0
C02325,Chebet Otieno,46-55,Regular,Bronze,Ndenderu,2.2
C02326,Kinyua Kamau,46-55,New,Gold,Kahawa Wendani,3.0
C02327,Achieng Achieng,26-35,Regular,Bronze,Ruiru CBD,4.9
C02328,Njeri Abdullah,36-45,Regular,Platinum,Green Valley,2.4
C02329,Mutiso Juma,18-25,Occasional,Bronze,Kahawa Sukari,6.9
C02330,Achieng Simiyu,56+,Regular,Silver,Ruiru Town Center,3.2
C02331,Omondi Kiplagat,56+,Regular,Bronze,Kimbo,4.9
C02332,Juma Kinyua,46-55,New,Silver,Githurai Kimbo,2.2
C02333,Mutiso Akinyi,46-55,Occasional,Silver,Ruiru CBD,0.8
C02334,Njeri Hassan,18-25,Premium,Platinum,Green Valley,1.8
C02335,Kariuki Wairimu,56+,New,Silver,Githurai Kimbo,0.8
C02336,Simiyu Abdullah,18-25,Occasional,Bronze,Githurai Kimbo,4.0
C02337,Juma Otieno,26-35,Occasional,Platinum,Ruiru Town Center,4.9
C02338,Nyambura Mutiso,26-35,Occasional,Gold,Kimbo,0.8
C02339,Wairimu Njoroge,46-55,Regular,Silver,Ndenderu,1.2
C02340,Mutiso Maina,56+,New,Bronze,Kimbo,4.1
C02341,Maina Kiplagat,46-55,Occasional,Silver,Kimbo,6.5
C02342,Adhiambo Omondi,36-45,Occasional,Bronze,Githurai 44,5.2
C02343,Adhiambo Kariuki,26-35,New,Silver,Kahawa Wendani,1.3
C02344,Okoth Otieno,36-45,Occasional,Gold,Ruiru Sports Club,7.2
C02345,Hassan Omondi,56+,Occasional,Silver,Githurai 45,7.4
C02346,Maina Njeri,36-45,Regular,Bronze,Githurai 45,2.9
C02347,Hassan Mutiso,36-45,Occasional,Gold,Green Valley,5.1
C02348,Okoth Mwangi,36-45,Premium,Gold,Ruiru Sports Club,4.2
C02349,Mwangi Chebet,46-55,Regular,Gold,Kahawa Sukari,7.6
C02350,Akinyi Kinyua,46-55,New,Gold,Kahawa Sukari,4.3
C02351,Kariuki Abdullah,26-35,Regular,Silver,Githurai Kimbo,7.7
C02352,Muthoni Wambui,18-25,Occasional,Bronze,Kihara,2.0
C02353,Kamau Kamau,56+,Premium,Silver,Ruiru Sports Club,3.1
C02354,Wanjala Kamau,18-25,Occasional,Bronze,Kahawa Wendani,6.4
C02355,Wairimu Mwangi,26-35,Regular,Bronze,Kahawa Wendani,6.4
C02356,Adhiambo Wanjala,36-45,Occasional,Silver,Kahawa Sukari,6.0
C02357,Mumbi Ochieng,56+,Occasional,Bronze,Ruiru Sports Club,6.9
C02358,Kariuki Nyambura,26-35,New,Gold,Ruiru CBD,5.8
C02359,Were Njoroge,56+,Occasional,Platinum,Green Valley,5.3
C02360,Okoth Wanjiku,46-55,Regular,Bronze,Kahawa Sukari,3.9
C02361,Mumbi Muthoni,18-25,Regular,Bronze,Kihara,4.0
C02362,Wambui Nyambura,36-45,Occasional,Bronze,Ruiru CBD,3.5
C02363,Mumbi Akinyi,56+,Regular,Silver,Mwiki,5.2
C02364,Simiyu Mwangi,36-45,Occasional,Gold,Kahawa Sukari,3.5
C02365,Mutiso Muthoni,18-25,Occasional,Silver,Ndenderu,1.6
C02366,Adhiambo Kamau,56+,Regular,Bronze,Ruiru Town Center,1.3
C02367,Chebet Njoroge,18-25,Premium,Silver,Ruiru Sports Club,7.4
C02368,Njoroge Juma,46-55,Regular,Gold,Ndenderu,0.7
C02369,Mumbi Okoth,46-55,Regular,Bronze,Kimbo,1.3
C02370,Mumbi Kipchoge,56+,Regular,Bronze,Kahawa Wendani,3.8
C02371,Kamau Kamau,56+,Regular,Bronze,Githurai 44,2.5
C02372,Muthoni Abdullah,18-25,Regular,Gold,Green Valley,3.5
C02373,Nyambura Nyambura,26-35,New,Bronze,Ndenderu,1.4
C02374,Kipchoge Simiyu,36-45,Occasional,Bronze,Ruiru CBD,1.5
C02375,Juma Njeri,56+,New,Bronze,Kahawa Wendani,6.5
C02376,Abdullah Ochieng,26-35,New,Bronze,Ruiru CBD,6.2
C02377,Were Chebet,18-25,Occasional,Silver,Githurai 45,1.3
C02378,Hassan Kipchoge,18-25,Occasional,Gold,Githurai Kimbo,5.5
C02379,Wanjiku Okoth,26-35,Occasional,Silver,Githurai Kimbo,5.1
C02380,Were Njoroge,18-25,Occasional,Silver,Kahawa Wendani,5.9
C02381,Mutiso Achieng,46-55,Occasional,Bronze,Ndenderu,4.1
C02382,Kiplagat Abdullah,18-25,New,Gold,Githurai 45,2.5
C02383,Chebet Njoroge,26-35,Occasional,Silver,Githurai 45,5.5
C02384,Maina Okoth,36-45,Regular,Gold,Githurai Kimbo,3.3
C02385,Wambui Hassan,18-25,Occasional,Silver,Githurai Kimbo,2.1
C02386,Hassan Kamau,26-35,Occasional,Silver,Ruiru CBD,3.6
C02387,Adhiambo Mumbi,36-45,Occasional,Bronze,Kahawa Sukari,6.2
C02388,Kamau Maina,56+,Occasional,Bronze,Githurai 45,4.1
C02389,Wanjiku Kamau,36-45,Regular,Gold,Githurai 44,2.7
C02390,Akinyi Akinyi,26-35,Occasional,Bronze,Kahawa Wendani,6.7
C02391,Maina Hassan,26-35,Regular,Bronze,Green Valley,7.1
C02392,Wairimu Mutiso,18-25,Occasional,Bronze,Ruiru CBD,3.7
C02393,Were Wambui,26-35,Occasional,Bronze,Githurai 45,3.3
C02394,Njeri Abdullah,26-35,Regular,Silver,Ruiru Sports Club,5.1
C02395,Maina Wairimu,36-45,New,Silver,Ndenderu,0.9
C02396,Chebet Kipchoge,46-55,Occasional,Bronze,Mwiki,5.7
C02397,Muthoni Wanjala,36-45,Occasional,Bronze,Mwiki,6.4
C02398,Wambui Njoroge,46-55,Regular,Bronze,Kahawa Sukari,3.5
C02399,Abdullah Hassan,46-55,Occasional,Silver,Mwiki,1.8
C02400,Simiyu Nyambura,26-35,Regular,Silver,Ruiru Sports Club,0.7
C02401,Kariuki Okoth,18-25,Regular,Silver,Mwiki,5.3
C02402,Were Omondi,56+,New,Silver,Githurai 44,2.5
C02403,Mwangi Kamau,56+,Occasional,Bronze,Ruiru CBD,4.0
C02404,Mutiso Kamau,56+,Occasional,Bronze,Mwiki,3.4
C02405,Abdullah Akinyi,18-25,Occasional,Gold,Githurai 44,1.8
C02406,Nyambura Wanjiku,36-45,Regular,Platinum,Ruiru Town Center,4.3
C02407,Juma Chebet,36-45,New,Silver,Githurai Kimbo,3.9
C02408,Mwangi Were,56+,New,Gold,Kihara,5.2
C02409,Ochieng Maina,46-55,Regular,Silver,Ruiru CBD,2.4
C02410,Kipchoge Abdullah,36-45,Regular,Bronze,Kihara,2.1
C02411,Chebet Kiplagat,46-55,Regular,Silver,Kimbo,6.6
C02412,Mwangi Akinyi,18-25,New,Bronze,Githurai 44,5.8
C02413,Chebet Okoth,46-55,New,Silver,Kimbo,6.3
C02414,Njoroge Kariuki,18-25,Regular,Bronze,Kahawa Sukari,1.4
C02415,Ochieng Njeri,36-45,Premium,Bronze,Ruiru Town Center,2.2
C02416,Juma Kiplagat,56+,Occasional,Bronze,Githurai 45,4.8
C02417,Njoroge Wairimu,56+,Occasional,Gold,Ndenderu,6.9
C02418,Mumbi Mwangi,18-25,New,Silver,Kahawa Wendani,7.2
C02419,Simiyu Abdullah,56+,Occasional,Gold,Ruiru Sports Club,6.7
C02420,Maina Otieno,56+,New,Bronze,Githurai Kimbo,0.8
C02421,Wanjiku Mutiso,46-55,Occasional,Silver,Kahawa Wendani,6.7
C02422,Hassan Okoth,26-35,Occasional,Silver,Mwiki,7.2
C02423,Kamau Mutiso,36-45,Regular,Gold,Mwiki,0.9
C02424,Muthoni Wambui,36-45,Regular,Silver,Ruiru Town Center,3.6
C02425,Ochieng Wambui,46-55,Regular,Bronze,Kimbo,4.5
C02426,Kariuki Muthoni,56+,Occasional,Silver,Kimbo,2.2
C02427,Maina Abdullah,36-45,Regular,Bronze,Kihara,4.4
C02428,Wairimu Njoroge,36-45,Regular,Bronze,Ndenderu,7.1
C02429,Kamau Abdullah,56+,Regular,Bronze,Githurai 44,7.0
C02430,Kiplagat Akinyi,56+,Occasional,Silver,Githurai 44,7.5
C02431,Wairimu Kipchoge,26-35,Regular,Gold,Mwiki,4.1
C02432,Adhiambo Akinyi,56+,Regular,Silver,Kahawa Sukari,3.6
C02433,Nyambura Omondi,36-45,Occasional,Bronze,Kahawa Sukari,5.5
C02434,Abdullah Chebet,18-25,New,Bronze,Githurai Kimbo,3.6
C02435,Maina Kiplagat,56+,Regular,Bronze,Kahawa Sukari,0.8
C02436,Mutiso Hassan,26-35,Regular,Bronze,Githurai 45,5.9
C02437,Njeri Adhiambo,56+,Regular,Bronze,Ruiru CBD,2.6
C02438,Achieng Abdullah,56+,Occasional,Bronze,Kihara,0.9
C02439,Njeri Mumbi,46-55,Occasional,Bronze,Githurai 45,0.7
C02440,Were Njoroge,46-55,Occasional,Silver,Kimbo,7.5
C02441,Were Mwangi,26-35,Regular,Silver,Githurai Kimbo,2.4
C02442,Okoth Wanjala,26-35,Regular,Bronze,Ruiru CBD,3.9
C02443,Wanjiku Mumbi,56+,Occasional,Bronze,Kahawa Wendani,7.6
C02444,Mutiso Wambui,26-35,New,Gold,Ruiru CBD,4.0
C02445,Simiyu Adhiambo,56+,Regular,Bronze,Kahawa Wendani,1.1
C02446,Nyambura Mwangi,56+,New,Bronze,Githurai 45,4.6
C02447,Wanjiku Mutiso,46-55,Regular,Gold,Githurai 45,1.2
C02448,Maina Kiplagat,18-25,Occasional,Gold,Ruiru Sports Club,1.2
C02449,Wanjiku Nyambura,18-25,New,Bronze,Kahawa Sukari,6.9
C02450,Otieno Adhiambo,56+,Regular,Gold,Githurai Kimbo,2.7
C02451,Njoroge Juma,18-25,Occasional,Bronze,Kimbo,5.6
C02452,Muthoni Ochieng,18-25,Regular,Bronze,Githurai 45,4.3
C02453,Nyambura Achieng,56+,Occasional,Bronze,Kahawa Sukari,2.2
C02454,Mutiso Otieno,18-25,Occasional,Silver,Kahawa Wendani,4.4
C02455,Wanjiku Ochieng,36-45,Regular,Bronze,Kahawa Sukari,1.0
C02456,Ochieng Wanjiku,56+,Occasional,Silver,Ruiru Sports Club,3.1
C02457,Kipchoge Akinyi,56+,Regular,Bronze,Githurai 45,4.4
C02458,Njoroge Adhiambo,18-25,Regular,Silver,Kihara,2.2
C02459,Wanjiku Kariuki,26-35,Regular,Platinum,Ruiru Town Center,5.5
C02460,Adhiambo Wairimu,56+,Occasional,Bronze,Kahawa Sukari,0.9
C02461,Wambui Achieng,46-55,Regular,Bronze,Kahawa Sukari,4.1
C02462,Kipchoge Wanjiku,56+,Occasional,Bronze,Mwiki,5.9
C02463,Adhiambo Mumbi,56+,Regular,Gold,Ruiru Town Center,3.7
C02464,Okoth Wairimu,18-25,Occasional,Bronze,Kahawa Wendani,7.1
C02465,Otieno Kiplagat,18-25,Premium,Bronze,Ruiru Town Center,5.2
C02466,Chebet Kariuki,46-55,Regular,Bronze,Green Valley,7.7
C02467,Abdullah Muthoni,26-35,New,Silver,Ndenderu,2.6
C02468,Omondi Muthoni,36-45,Occasional,Silver,Kimbo,7.5
C02469,Kariuki Otieno,36-45,Regular,Silver,Ruiru CBD,5.1
C02470,Muthoni Kamau,18-25,Regular,Bronze,Githurai 45,6.1
C02471,Wanjala Akinyi,46-55,Regular,Bronze,Kahawa Wendani,7.3
C02472,Were Maina,18-25,New,Gold,Ruiru CBD,4.6
C02473,Juma Wanjiku,46-55,Regular,Bronze,Kahawa Wendani,7.0
C02474,Chebet Mutiso,56+,Occasional,Gold,Githurai 45,4.6
C02475,Simiyu Ochieng,18-25,Regular,Gold,Ruiru Sports Club,5.0
C02476,Wairimu Wairimu,18-25,Regular,Bronze,Kihara,3.8
C02477,Hassan Kinyua,18-25,Regular,Gold,Kahawa Wendani,1.6
C02478,Abdullah Mwangi,56+,Occasional,Bronze,Kihara,4.7
C02479,Omondi Simiyu,36-45,Regular,Platinum,Green Valley,7.8
C02480,Wanjala Wanjiku,26-35,New,Gold,Kimbo,6.4
C02481,Mwangi Adhiambo,36-45,Occasional,Bronze,Ruiru CBD,6.1
C02482,Njoroge Chebet,56+,Regular,Bronze,Githurai 44,5.3
C02483,Wairimu Kinyua,56+,Regular,Bronze,Kihara,3.1
C02484,Kiplagat Njoroge,18-25,Occasional,Silver,Kimbo,1.8
C02485,Kinyua Kamau,36-45,Occasional,Gold,Githurai 44,2.2
C02486,Njeri Hassan,26-35,Regular,Bronze,Kihara,0.5
C02487,Abdullah Njoroge,46-55,New,Bronze,Ruiru CBD,5.6
C02488,Were Were,46-55,New,Bronze,Githurai 44,6.6
C02489,Hassan Chebet,46-55,Occasional,Silver,Ndenderu,2.5
C02490,Mutiso Njoroge,56+,Occasional,Gold,Ruiru Town Center,1.2
C02491,Njoroge Mutiso,36-45,Premium,Gold,Ruiru Sports Club,3.0
C02492,Kinyua Simiyu,56+,New,Bronze,Kahawa Wendani,2.7
C02493,Were Simiyu,46-55,Regular,Bronze,Kahawa Sukari,3.9
C02494,Wairimu Wairimu,56+,Occasional,Bronze,Kahawa Wendani,2.5
C02495,Njeri Kamau,36-45,Occasional,Bronze,Kahawa Wendani,3.0
C02496,Kariuki Maina,46-55,Premium,Silver,Green Valley,7.3
C02497,Kamau Kiplagat,56+,Occasional,Bronze,Kimbo,3.0
C02498,Akinyi Kamau,36-45,New,Silver,Mwiki,6.4
C02499,Kamau Kamau,46-55,Regular,Bronze,Ruiru CBD,5.2
C02500,Akinyi Mutiso,56+,Regular,Bronze,Githurai Kimbo,3.0
C02501,Hassan Njeri,18-25,Regular,Gold,Ruiru CBD,6.6
C02502,Okoth Were,18-25,Regular,Bronze,Kahawa Sukari,5.0
C02503,Were Wanjala,46-55,Occasional,Bronze,Githurai 45,0.6
C02504,Adhiambo Juma,26-35,Regular,Bronze,Githurai 45,1.0
C02505,Akinyi Were,18-25,Regular,Silver,Ruiru CBD,6.1
C02506,Okoth Muthoni,36-45,Regular,Bronze,Kahawa Sukari,3.8
C02507,Kinyua Achieng,26-35,Premium,Platinum,Green Valley,3.5
C02508,Nyambura Wanjiku,56+,Occasional,Bronze,Githurai 44,1.6
C02509,Kamau Wanjiku,46-55,Occasional,Bronze,Githurai 45,1.7
C02510,Chebet Otieno,46-55,Occasional,Bronze,Githurai 44,6.5
C02511,Omondi Okoth,56+,New,Gold,Kimbo,6.7
C02512,Wambui Okoth,26-35,Regular,Silver,Kihara,4.7
C02513,Mutiso Njeri,46-55,Occasional,Gold,Githurai Kimbo,2.7
C02514,Mwangi Nyambura,36-45,Occasional,Bronze,Kahawa Wendani,7.5
C02515,Mutiso Kinyua,46-55,New,Silver,Githurai 45,5.2
C02516,Were Kipchoge,46-55,Occasional,Bronze,Githurai Kimbo,6.5
C02517,Muthoni Muthoni,26-35,Regular,Bronze,Ruiru CBD,0.5
C02518,Simiyu Were,56+,Premium,Gold,Green Valley,3.9
C02519,Mumbi Wanjala,46-55,Regular,Bronze,Githurai 45,7.0
C02520,Nyambura Wanjiku,36-45,Regular,Bronze,Ndenderu,3.0
C02521,Ochieng Akinyi,36-45,Regular,Bronze,Kahawa Sukari,5.9
C02522,Mumbi Kinyua,36-45,Regular,Gold,Ruiru Sports Club,5.4
C02523,Were Adhiambo,26-35,Regular,Silver,Githurai 44,1.6
C02524,Njeri Kamau,56+,Regular,Gold,Githurai 45,6.3
C02525,Kinyua Njoroge,56+,New,Silver,Kihara,1.3
C02526,Njoroge Adhiambo,36-45,Occasional,Bronze,Ruiru Sports Club,6.0
C02527,Mwangi Achieng,46-55,Occasional,Bronze,Ruiru Town Center,7.9
C02528,Were Were,36-45,Premium,Gold,Ruiru Sports Club,7.7
C02529,Akinyi Hassan,26-35,Regular,Silver,Kihara,6.5
C02530,Were Wairimu,18-25,Regular,Bronze,Kahawa Sukari,4.5
C02531,Simiyu Wanjala,56+,Regular,Bronze,Githurai Kimbo,5.6
C02532,Wambui Kipchoge,46-55,Regular,Bronze,Mwiki,6.0
C02533,Kipchoge Hassan,26-35,New,Silver,Ruiru CBD,0.6
